pushup%20(1010)_jpg.rf.7485bee940bfb044e117bfc7121d2dc0.jpg,328.63095,132.24933,-75.24943,334.62384,125.62659,-67.962906,334.65176,124.55294,-68.040115,334.70746,123.18884,-68.120316,334.23898,123.99767,-88.64249,333.9315,122.00146,-88.63389,333.57697,119.8922,-88.66362,328.2649,110.1845,-23.795595,326.75348,107.29695,-118.20752,320.2394,131.42334,-56.03088,319.31573,129.36038,-83.54584,285.20123,128.24677,32.52434,280.92078,105.39299,-153.6771,272.06903,201.45624,39.84504,272.6401,181.95076,-181.20174,265.89197,316.1036,6.050116,272.48447,232.23436,-179.91628,277.21207,327.52408,1.9639776,275.04218,247.08792,-204.18346,278.92822,329.411,-21.31432,289.24872,272.21014,-199.22711,272.49683,324.7542,-5.5613503,286.25357,268.01978,-178.64944,193.26251,184.2245,49.926655,182.24132,161.14763,-49.96587,127.34432,232.05559,62.550163,112.912506,223.38739,-74.45482,51.464043,258.02063,104.5555,37.263557,270.41415,-76.01923,35.698387,255.97983,106.52562,21.29692,268.76987,-80.73594,49.732162,293.22858,72.66324,31.058983,321.01334,-145.55219
pushup%20(1013)_jpg.rf.eaa7847b3b5dfda84d49108354c99d22.jpg,136.7184,161.55748,-315.42093,138.22958,152.52066,-313.26733,140.56697,150.755,-313.32852,142.81596,149.13106,-313.38037,133.20824,155.92606,-299.46466,132.0555,156.55406,-299.50797,130.94312,157.10149,-299.4924,149.0033,148.02074,-273.28766,134.84875,156.3146,-212.2265,144.70692,164.51198,-297.7111,138.95734,168.95047,-280.24777,169.92096,189.43831,-291.44153,168.4811,172.89975,-81.719,174.58238,278.0915,-342.76645,193.66676,214.50882,55.68689,170.23468,362.91327,-361.31473,178.66815,224.92818,194.3689,162.6578,377.0261,-389.0743,176.73552,219.36366,221.25125,160.07237,376.82666,-382.81503,169.26097,219.83746,211.4371,164.76198,371.27902,-359.35626,171.18082,223.9488,195.7395,243.71565,255.75458,-72.02635,238.17116,246.73662,71.72986,299.9582,295.60217,25.850296,292.87872,281.3998,195.90668,363.02078,300.79532,161.97273,346.18842,279.2455,345.18988,376.7564,291.86575,173.6405,358.42206,275.15677,360.51218,361.38223,329.77997,133.4556,347.8246,309.33444,346.96164
pushup%20(1015)_jpg.rf.2e37666d29b36ddafdc566ba86d3213b.jpg,330.51923,129.58853,-225.91212,327.38998,122.75627,-211.61853,327.25192,122.4089,-211.61502,327.09778,122.092285,-211.64862,325.34335,123.24619,-237.71216,323.80127,123.22293,-237.78633,322.23077,123.21418,-237.86346,319.6783,123.49157,-141.61168,314.8783,125.16846,-260.1265,328.32266,136.13286,-198.14914,325.2368,136.4821,-232.57724,306.54544,156.46184,-53.678814,287.03168,170.0151,-290.76236,291.1775,206.61479,7.3182473,281.29047,241.27489,-310.7011,293.02176,241.36447,6.452465,289.67496,304.4999,-327.729,293.7637,238.75789,11.352348,288.56134,308.69952,-370.88116,297.85538,240.91331,-14.368627,292.6309,308.3663,-357.16083,296.80106,243.7009,-3.758412,299.13718,307.4616,-324.9772,229.75444,221.86899,74.100006,212.97614,218.94086,-74.00899,177.35826,245.7891,228.6094,154.77332,243.14801,58.109776,118.62946,250.33023,403.61075,97.9562,259.2176,216.21463,105.77161,247.59383,422.37085,86.721504,253.98532,231.5593,123.18504,271.2445,411.52826,99.880035,294.33774,187.26549
pushup%20(1016)_jpg.rf.0170cd30e6e3b1f46eaeefa88a2d59c7.jpg,129.92598,203.51099,-162.60611,128.89502,197.29619,-173.44293,129.41154,196.65651,-173.47012,130.00294,196.02673,-173.50587,128.51146,197.06317,-156.10925,128.7793,196.25017,-156.132,129.16977,195.41647,-156.16719,137.52388,192.44165,-196.13736,136.79854,191.41734,-119.360695,136.82704,205.02933,-168.2469,136.77592,205.37772,-145.95335,169.83096,218.51315,-215.52638,164.86832,200.91592,-52.42563,172.91263,281.08875,-233.49283,168.58453,252.145,-28.466011,173.80931,344.42175,-233.17656,162.3576,301.36707,-43.880085,165.28854,350.80078,-261.56555,158.21518,314.63815,-48.093063,162.29492,348.81952,-253.15576,159.81006,317.8092,-68.31184,166.40099,346.08597,-230.86272,163.2856,317.01898,-53.055317,224.72116,259.3768,-48.426197,224.51762,242.69287,48.247257,267.02042,286.64993,29.782108,264.42725,275.84985,142.17595,322.71262,304.15128,125.59671,311.2391,289.29498,251.26741,334.9858,303.61667,133.41344,320.11514,287.54868,262.78735,321.1986,328.59805,101.49733,309.4621,309.88818,249.74109
pushup%20(1017)_jpg.rf.e8c9b09b006e92a80b3705bb51b1d814.jpg,136.14291,198.57678,-183.12051,135.8812,190.8344,-187.11955,137.2197,189.71947,-187.14761,138.79607,188.44482,-187.19151,133.3921,192.11884,-173.77908,132.9757,192.0325,-173.80168,132.59647,191.89886,-173.81836,146.72781,185.65657,-177.24394,140.17064,189.13876,-118.80249,142.71674,201.46053,-176.60313,139.93802,203.2889,-159.67343,172.56963,208.55374,-198.63408,166.81921,199.80098,-37.279827,182.36931,272.48547,-222.23537,177.00859,245.82806,-9.948895,189.94705,338.06735,-225.00806,178.89337,284.77567,-19.115303,183.5062,343.1024,-250.59116,175.35277,294.535,-17.549095,181.04515,340.6433,-240.39337,176.22873,300.68207,-36.483727,184.29564,339.12912,-221.91074,178.26595,295.27795,-26.97908,240.87077,244.56659,-50.327908,237.50897,237.86493,50.13759,283.04483,274.8408,25.781513,277.77826,269.55066,137.38823,329.80005,299.71347,106.86899,320.19986,285.26828,229.5828,340.46964,297.57208,113.40294,331.59097,282.8749,239.16849,327.20865,326.8301,82.40168,317.54437,308.72058,225.73328
pushup%20(1019)_jpg.rf.618a4d4713f626f032087fddcf654a0b.jpg,131.69272,127.78508,-317.1559,132.13055,122.37784,-322.83737,133.18828,121.73845,-322.86832,134.33847,121.05238,-322.9103,130.58752,122.82393,-309.11176,130.50455,122.574745,-309.17514,130.49905,122.2783,-309.21765,141.10062,118.95644,-307.59192,136.80406,120.253525,-247.24112,136.46346,130.90375,-308.26117,134.84898,131.83797,-290.7788,175.29466,145.44771,-293.32388,156.24577,131.88863,-159.51208,179.02939,194.24908,-323.74994,179.63223,157.06067,-64.08364,183.6312,242.40779,-353.63803,170.99443,160.82295,-1.4347463,178.57037,247.41156,-385.4798,169.61256,155.03447,0.47705373,175.34245,246.85936,-388.5511,166.45264,156.06372,-9.424059,177.93611,244.97961,-356.63388,167.46895,159.34395,-3.1072502,211.58052,170.62212,-42.65201,195.72884,171.76205,42.60505,232.04988,195.47018,115.33422,215.72418,195.38098,203.10681,250.78732,213.05495,304.7991,239.43494,209.38025,400.62552,255.34845,208.78976,322.45444,244.4257,206.7308,420.93402,249.47351,231.23973,280.05328,239.02055,225.50854,394.92575
pushup%20(102)_jpg.rf.16cb8495f6980b1e08317ba636034fc4.jpg,256.93982,106.1076,-199.66814,254.83609,94.49468,-183.58224,254.01822,93.177956,-183.6454,253.10759,91.790665,-183.702,254.05435,95.317444,-218.31918,252.84372,94.59368,-218.36548,251.58078,93.71916,-218.42342,242.20206,88.052124,-114.02646,241.01578,89.888084,-273.06165,250.77998,111.7049,-171.24539,249.78223,112.2039,-216.98871,205.52695,116.05472,-4.3492727,194.4259,135.16853,-327.48688,193.407,183.80031,41.995937,166.93074,220.57912,-363.84293,203.82199,242.13435,7.144619,172.40419,315.9158,-369.09875,212.98618,253.43437,15.785971,172.52579,328.0779,-411.14752,214.58733,256.689,-18.916204,180.8838,328.77582,-399.36264,210.13364,253.89233,-8.400488,177.79076,324.20975,-366.08875,124.64917,195.86179,91.12655,113.68365,217.88599,-91.05001,59.25578,207.626,260.63812,25.47059,232.33409,-111.85743,7.287754,177.36157,419.5882,-57.458538,198.13129,11.012815,3.0132647,167.2447,434.00586,-62.56095,186.03812,23.118439,-24.78554,177.62584,416.62906,-86.58406,194.38402,-25.147902
pushup%20(1021)_jpg.rf.fb19f0ab57fd49146f9854ada32c16fc.jpg,132.74702,212.51239,-109.02501,130.24086,206.0644,-119.74118,130.61778,205.1539,-119.755714,131.0708,204.17113,-119.76018,129.89027,206.22473,-103.44263,130.02649,205.40451,-103.45355,130.27394,204.42166,-103.472336,138.46852,197.72156,-144.40234,137.91505,197.61786,-72.787476,138.59825,213.57321,-115.576416,138.36983,214.07637,-94.733765,166.85512,218.04282,-172.90134,170.77647,202.98615,-11.342643,179.68677,278.1356,-188.47278,182.6852,252.01706,17.6203,187.87244,338.11084,-182.18242,184.41458,302.07062,11.158806,180.64938,343.18686,-205.27249,179.53265,312.67822,9.885595,178.7075,341.0019,-198.08853,178.91608,314.696,-7.9733667,182.1665,339.0562,-179.5448,182.27104,312.98636,3.136031,229.45131,266.13187,-44.295734,231.43686,249.26468,44.116547,274.3406,287.63193,38.961357,270.18408,278.48065,132.09346,327.43204,302.29062,138.50827,318.0528,292.87537,232.2117,337.51776,300.30136,147.73721,328.08142,289.52963,242.88159,327.3275,325.87155,125.783035,317.14426,312.8349,232.40974
pushup%20(1024)_jpg.rf.6af1633b78e8a20c9c68278f5fc5214d.jpg,132.98471,220.72531,-172.82188,129.83261,213.34601,-183.86229,130.3307,212.06139,-183.87448,130.98271,210.6125,-183.89049,129.0646,213.86612,-165.06735,129.00722,212.96906,-165.10585,129.07329,211.85724,-165.1329,138.1788,203.40483,-202.97884,136.34236,204.10857,-119.16516,139.66438,220.6773,-176.99332,138.843,221.64755,-152.63367,171.59294,211.76146,-225.8298,161.88445,209.84229,-50.399956,179.0009,279.79706,-256.20944,174.72491,266.0675,-28.30767,186.46457,344.118,-269.29263,175.34619,312.57574,-55.603634,178.80669,351.53638,-301.66382,168.29253,318.4097,-63.760788,175.57297,349.0597,-292.4403,168.00616,319.2921,-85.45792,179.17758,346.2663,-267.39026,171.70033,317.82224,-66.26347,235.88324,256.60294,-54.3103,228.34213,250.09048,54.13687,272.1088,297.21146,43.52959,271.62387,282.30167,161.43152,326.72818,300.46716,160.42683,315.26117,290.0784,286.331,333.76407,294.8126,171.28741,323.68423,286.58987,299.22302,327.2469,326.37643,137.67441,320.0916,316.73935,278.26047
pushup%20(1026)_jpg.rf.4c8d774d9718e86da8d55818505dbf86.jpg,134.48808,132.12213,-133.31984,134.445,126.37412,-141.34264,135.13562,125.87271,-141.39378,135.92604,125.34991,-141.46373,133.59824,126.5502,-130.23659,133.69206,126.175026,-130.24748,133.86899,125.78434,-130.28215,141.72261,123.33238,-155.30525,139.19499,124.02211,-105.17721,139.29384,134.3861,-135.60338,137.77937,135.56358,-121.23628,167.96384,132.29881,-167.00839,154.92941,140.23007,-54.141747,184.59744,187.99446,-188.2139,168.41878,155.19997,7.693286,183.14053,240.75818,-194.81511,151.52415,154.40358,54.089073,178.66193,246.52448,-216.20584,146.58246,148.80402,57.742687,176.36304,245.58174,-214.01147,143.26678,150.2231,50.076412,178.18202,242.95908,-194.69319,145.71974,152.69751,51.793793,203.90367,175.86641,-33.336456,193.16536,177.03586,33.356342,228.50122,202.73215,49.318035,215.58847,201.99675,124.25462,251.84969,216.05577,154.12294,238.42383,213.6818,231.3811,256.17896,212.17969,163.51068,244.76929,210.77539,242.15646,251.77414,233.15308,135.32764,236.58545,228.21878,224.99231
pushup%20(1028)_jpg.rf.6b456a245a32e74ef1c536047a6ae3e1.jpg,277.8455,99.59031,-426.81305,284.48297,91.28092,-424.75287,285.85416,91.451775,-424.8629,287.21915,91.451965,-425.0877,279.27435,87.93423,-435.72687,276.4984,85.25603,-435.78827,273.21658,82.02371,-435.7908,280.82587,82.46443,-369.2989,259.78854,70.69205,-417.82574,272.02606,106.68635,-400.00986,266.73267,102.3392,-413.98642,273.77792,101.038704,-281.5308,199.30875,112.20135,-387.97314,281.38452,207.30002,-251.52393,198.24738,236.56686,-392.5046,283.97183,304.9834,-258.68848,191.77847,360.8459,-399.6018,295.26788,323.4667,-276.32422,195.64503,383.28378,-441.7273,293.11078,324.45132,-304.88022,207.7037,379.69577,-441.57242,286.97385,318.80783,-271.08203,206.69545,371.6709,-403.12015,202.9735,160.64612,34.407455,161.01323,164.21979,-34.38381,192.3223,209.9101,244.55025,122.19423,193.48999,177.85527,148.64124,208.56914,479.22202,97.411476,201.97733,429.43863,140.51633,203.5915,504.3181,88.16589,196.01044,454.5329,147.34758,234.79417,492.57083,97.85461,228.66179,429.2363
pushup%20(103)_jpg.rf.67c5264f1440e9cc24dcf6ff567faa54.jpg,269.56927,85.132965,-149.56415,269.9527,69.39796,-139.91745,269.4896,68.120056,-139.94662,268.84436,66.75628,-140.03084,268.57773,70.04597,-165.45842,267.30988,69.33685,-165.51042,265.92163,68.48534,-165.5337,257.91357,62.83634,-89.66924,254.83504,65.31419,-205.06422,263.84616,92.85926,-127.72293,262.31592,92.882385,-160.75185,227.71245,93.99143,-16.184816,208.9028,108.045395,-234.20496,207.33505,154.78653,22.263502,182.42628,184.48746,-243.71135,212.21039,216.22589,-4.0964127,194.66924,249.37167,-235.0128,221.59299,227.65509,-6.082122,192.50105,280.01123,-265.18372,223.662,231.55342,-31.33316,201.33244,282.28387,-256.5386,219.13739,228.25792,-15.740439,203.1379,259.75635,-232.49838,139.26848,167.42809,59.170395,127.83944,176.84302,-59.073284,77.86519,185.57181,206.19905,57.89226,206.21317,17.847618,30.304312,156.8335,347.58777,-15.020514,198.81947,108.377655,23.478542,146.53508,362.87653,-27.092281,194.71066,116.23988,24.38612,158.34097,369.90686,-13.676943,211.79796,80.20148
pushup%20(1030)_jpg.rf.eb917e8cb6a95d422a8e5f29ae085d90.jpg,303.47534,124.852295,-346.93524,308.09198,113.337006,-340.11496,309.0154,112.22262,-340.2401,309.95853,110.785126,-340.46237,303.66315,112.18592,-355.6853,301.27515,110.391235,-355.7553,298.39197,108.16674,-355.76697,301.02554,100.789635,-289.04642,282.26318,98.2926,-356.82153,298.05576,130.21384,-324.03574,291.61243,128.66293,-343.61932,291.0913,131.98756,-218.31529,216.69513,141.02979,-348.48688,294.53967,237.18921,-199.90474,209.82915,261.86444,-352.3889,296.62723,327.5599,-221.94211,207.00694,385.06763,-363.17307,307.19235,348.66718,-238.74269,209.45016,406.70316,-407.57974,303.8927,348.25592,-262.70718,221.94571,399.8528,-404.9691,297.12634,340.94934,-233.55133,221.54352,392.72733,-366.24405,210.00543,189.77454,35.390583,167.82503,192.46124,-35.347412,184.15163,217.73517,214.18738,141.44014,211.7894,146.87929,140.6591,229.05966,432.4612,102.81496,213.66473,362.45615,132.15656,225.84187,455.17517,90.90635,201.34917,382.96344,143.89697,257.03137,444.16232,106.33646,249.67673,356.90884
pushup%20(1033)_jpg.rf.e778e977a70e02685cfc5fd92e95dcb5.jpg,124.23454,126.040665,-105.50111,120.2591,119.76609,-115.64236,120.5014,118.48394,-115.651276,120.80237,117.00072,-115.6321,119.89316,120.29614,-98.15769,119.87968,119.44087,-98.18722,119.87063,118.45072,-98.23102,125.56569,107.75532,-135.48405,123.562904,110.12348,-57.050373,129.27614,124.004814,-110.71519,128.94133,124.76895,-87.85341,154.72096,102.13137,-157.15993,154.23822,127.000175,-3.6654313,156.99004,174.19666,-180.9998,160.913,186.87569,14.198362,153.96394,231.99722,-187.57509,165.76984,240.74312,-11.831945,150.05692,242.53346,-207.72534,159.72878,247.02979,-15.479129,149.84065,253.2351,-198.97827,158.43231,248.45074,-35.6154,153.85495,250.23766,-184.06203,160.89372,247.73038,-21.250399,217.84776,139.55682,-49.958324,211.5406,157.0586,49.83044,267.34564,191.43254,-104.20267,263.93033,209.86241,15.047199,334.76364,216.56839,-102.61984,327.22174,214.00275,56.008396,353.10138,216.10876,-104.40847,341.7453,208.12056,59.049706,342.52295,249.86487,-155.83122,333.99533,240.99547,17.800426
